issue,openTime,frontWinningNum,backWinningNum,seqFrontWinningNum,seqBackWinningNum,saleMoney,r9SaleMoney,prizePoolMoney,fixPoolMoney,week,tryCode,djEndTime,awardEndDesc,specialNotes,fixUBound,floatBound,winnerDetails,红球1,红球2,红球3,红球4,红球5,直选注数,直选奖金,奇数,偶数,小号,大号,一区,二区,三区,和值,跨度,重号,邻号,孤号,AC,二连,二跳,三跳,四连,三连,五连,四跳,五跳
7101,2007-04-19,3 4 9 6 8,,3 4 9 6 8,,,,0.0,,星期四,,-,-,,,,"[{'awardEtc': '1', 'baseBetWinner': {'remark': '直选', 'awardNum': '14', 'awardMoney': '100000', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}]",3,4,9,6,8,14.0,100000.0,2,3,2,3,1,2,2,30.0,6.0,3.0,3.0,-1.0,2.0,2,0,1,0,0,0,0,0
7100,2007-04-18,9 4 1 2 8,,9 4 1 2 8,,,,0.0,,星期三,,-,-,,,,"[{'awardEtc': '1', 'baseBetWinner': {'remark': '直选', 'awardNum': '41', 'awardMoney': '100000', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}]",9,4,1,2,8,41.0,100000.0,2,3,3,2,2,1,2,24.0,8.0,2.0,4.0,-1.0,4.0,2,1,0,0,0,0,0,0
7099,2007-04-17,4 0 5 1 7,,4 0 5 1 7,,,,0.0,,星期二,,-,-,,,,"[{'awardEtc': '1', 'baseBetWinner': {'remark': '直选', 'awardNum': '38', 'awardMoney': '100000', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}]",4,0,5,1,7,38.0,100000.0,3,2,3,2,2,2,1,17.0,7.0,1.0,3.0,1.0,3.0,2,1,0,0,0,0,0,0
7098,2007-04-16,6 7 9 2 8,,6 7 9 2 8,,,,0.0,,星期一,,-,-,,,,"[{'awardEtc': '1', 'baseBetWinner': {'remark': '直选', 'awardNum': '14', 'awardMoney': '100000', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}]",6,7,9,2,8,14.0,100000.0,2,3,1,4,1,1,3,32.0,7.0,1.0,2.0,2.0,3.0,0,0,0,1,0,0,0,0
7097,2007-04-15,5 3 2 1 3,,5 3 2 1 3,,,,0.0,,星期日,,-,-,,,,"[{'awardEtc': '1', 'baseBetWinner': {'remark': '直选', 'awardNum': '23', 'awardMoney': '100000', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}]",5,3,2,1,3,23.0,100000.0,4,1,4,1,4,1,0,14.0,4.0,0.0,1.0,4.0,0.0,0,1,0,0,1,0,0,0
7096,2007-04-14,9 6 7 9 9,,9 6 7 9 9,,,,0.0,,星期六,,-,-,,,,"[{'awardEtc': '1', 'baseBetWinner': {'remark': '直选', 'awardNum': '12', 'awardMoney': '100000', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}]",9,6,7,9,9,12.0,100000.0,4,1,0,5,0,1,4,40.0,3.0,2.0,1.0,2.0,-1.0,1,1,0,0,0,0,0,0
7095,2007-04-13,9 3 7 0 3,,9 3 7 0 3,,,,0.0,,星期五,,-,-,,,,"[{'awardEtc': '1', 'baseBetWinner': {'remark': '直选', 'awardNum': '17', 'awardMoney': '100000', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}]",9,3,7,0,3,17.0,100000.0,4,1,3,2,3,0,2,22.0,9.0,2.0,3.0,0.0,2.0,0,1,0,0,0,0,0,0
7094,2007-04-13,0 5 1 8 3,,0 5 1 8 3,,,,0.0,,星期五,,-,-,,,,"[{'awardEtc': '1', 'baseBetWinner': {'remark': '直选', 'awardNum': '24', 'awardMoney': '100000', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}]",0,5,1,8,3,24.0,100000.0,3,2,3,2,3,1,1,17.0,8.0,2.0,3.0,0.0,3.0,1,0,1,0,0,0,0,0
7093,2007-04-11,9 7 1 3 6,,9 7 1 3 6,,,,0.0,,星期三,,-,-,,,,"[{'awardEtc': '1', 'baseBetWinner': {'remark': '直选', 'awardNum': '27', 'awardMoney': '100000', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}]",9,7,1,3,6,27.0,100000.0,4,1,2,3,2,1,2,26.0,8.0,3.0,3.0,-1.0,3.0,1,2,0,0,0,0,0,0
7092,2007-04-10,4 1 7 2 3,,4 1 7 2 3,,,,0.0,,星期二,,-,-,,,,"[{'awardEtc': '1', 'baseBetWinner': {'remark': '直选', 'awardNum': '34', 'awardMoney': '100000', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}]",4,1,7,2,3,34.0,100000.0,3,2,4,1,3,1,1,17.0,6.0,2.0,2.0,1.0,2.0,0,0,0,1,0,0,0,0
7091,2007-04-09,1 7 0 0 1,,1 7 0 0 1,,,,0.0,,星期一,,-,-,,,,"[{'awardEtc': '1', 'baseBetWinner': {'remark': '直选', 'awardNum': '32', 'awardMoney': '100000', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}]",1,7,0,0,1,32.0,100000.0,3,2,4,1,4,0,1,9.0,7.0,0.0,3.0,2.0,-1.0,1,0,0,0,0,0,0,0
7090,2007-04-08,6 2 4 5 8,,6 2 4 5 8,,,,0.0,,星期日,,-,-,,,,"[{'awardEtc': '1', 'baseBetWinner': {'remark': '直选', 'awardNum': '61', 'awardMoney': '100000', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}]",6,2,4,5,8,61.0,100000.0,1,4,2,3,1,3,1,25.0,6.0,2.0,3.0,0.0,1.0,0,2,0,0,1,0,0,0
7089,2007-04-07,5 7 7 7 2,,5 7 7 7 2,,,,0.0,,星期六,,-,-,,,,"[{'awardEtc': '1', 'baseBetWinner': {'remark': '直选', 'awardNum': '76', 'awardMoney': '100000', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}]",5,7,7,7,2,76.0,100000.0,4,1,1,4,1,1,3,28.0,5.0,0.0,5.0,0.0,-1.0,0,1,0,0,0,0,0,0
7088,2007-04-06,8 9 4 1 8,,8 9 4 1 8,,,,0.0,,星期五,,-,-,,,,"[{'awardEtc': '1', 'baseBetWinner': {'remark': '直选', 'awardNum': '15', 'awardMoney': '100000', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}]",8,9,4,1,8,15.0,100000.0,2,3,2,3,1,1,3,30.0,8.0,2.0,5.0,-2.0,2.0,1,0,0,0,0,0,0,0
7087,2007-04-05,7 3 8 4 0,,7 3 8 4 0,,,,0.0,,星期四,,-,-,,,,"[{'awardEtc': '1', 'baseBetWinner': {'remark': '直选', 'awardNum': '138', 'awardMoney': '100000', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}]",7,3,8,4,0,138.0,100000.0,2,3,3,2,2,1,2,22.0,8.0,2.0,2.0,1.0,2.0,2,0,0,0,0,0,0,0
7086,2007-04-04,0 2 8 2 8,,0 2 8 2 8,,,,0.0,,星期三,,-,-,,,,"[{'awardEtc': '1', 'baseBetWinner': {'remark': '直选', 'awardNum': '48', 'awardMoney': '100000', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}]",0,2,8,2,8,48.0,100000.0,0,5,3,2,3,0,2,20.0,8.0,2.0,2.0,1.0,-1.0,0,1,0,0,0,0,0,0
7085,2007-04-03,8 7 8 5 0,,8 7 8 5 0,,,,0.0,,星期二,,-,-,,,,"[{'awardEtc': '1', 'baseBetWinner': {'remark': '直选', 'awardNum': '24', 'awardMoney': '100000', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}]",8,7,8,5,0,24.0,100000.0,2,3,1,4,1,1,3,28.0,8.0,2.0,0.0,3.0,2.0,1,1,0,0,0,0,0,0
7084,2007-04-02,0 2 0 5 3,,0 2 0 5 3,,,,0.0,,星期一,,-,-,,,,"[{'awardEtc': '1', 'baseBetWinner': {'remark': '直选', 'awardNum': '17', 'awardMoney': '100000', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}]",0,2,0,5,3,17.0,100000.0,2,3,4,1,4,1,0,10.0,5.0,2.0,1.0,2.0,0.0,1,2,0,0,0,0,0,0
7083,2007-04-01,9 0 3 9 9,,9 0 3 9 9,,,,0.0,,星期日,,-,-,,,,"[{'awardEtc': '1', 'baseBetWinner': {'remark': '直选', 'awardNum': '12', 'awardMoney': '100000', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}]",9,0,3,9,9,12.0,100000.0,4,1,2,3,2,0,3,30.0,9.0,2.0,1.0,2.0,-1.0,0,0,0,0,0,0,0,0
7082,2007-03-31,0 4 4 9 7,,0 4 4 9 7,,,,0.0,,星期六,,-,-,,,,"[{'awardEtc': '1', 'baseBetWinner': {'remark': '直选', 'awardNum': '12', 'awardMoney': '100000', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}]",0,4,4,9,7,12.0,100000.0,2,3,3,2,1,2,2,24.0,9.0,3.0,2.0,0.0,2.0,0,1,0,0,0,0,0,0
7081,2007-03-30,4 9 1 0 6,,4 9 1 0 6,,,,0.0,,星期五,,-,-,,,,"[{'awardEtc': '1', 'baseBetWinner': {'remark': '直选', 'awardNum': '58', 'awardMoney': '100000', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}]",4,9,1,0,6,58.0,100000.0,2,3,3,2,2,2,1,20.0,9.0,2.0,4.0,-1.0,4.0,1,1,0,0,0,0,0,0
7080,2007-03-29,8 5 6 9 2,,8 5 6 9 2,,,,0.0,,星期四,,-,-,,,,"[{'awardEtc': '1', 'baseBetWinner': {'remark': '直选', 'awardNum': '73', 'awardMoney': '100000', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}]",8,5,6,9,2,73.0,100000.0,2,3,1,4,1,2,2,30.0,7.0,2.0,3.0,0.0,2.0,2,1,0,0,0,0,0,0
7079,2007-03-28,1 9 5 7 3,,1 9 5 7 3,,,,0.0,,星期三,,-,-,,,,"[{'awardEtc': '1', 'baseBetWinner': {'remark': '直选', 'awardNum': '7', 'awardMoney': '100000', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}]",1,9,5,7,3,7.0,100000.0,5,0,2,3,2,1,2,25.0,8.0,2.0,2.0,1.0,0.0,0,0,0,0,0,0,0,1
7078,2007-03-27,7 3 7 8 3,,7 3 7 8 3,,,,0.0,,星期二,,-,-,,,,"[{'awardEtc': '1', 'baseBetWinner': {'remark': '直选', 'awardNum': '12', 'awardMoney': '100000', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}]",7,3,7,8,3,12.0,100000.0,4,1,2,3,2,0,3,28.0,5.0,3.0,3.0,-1.0,-1.0,1,0,0,0,0,0,0,0
7077,2007-03-26,7 6 1 8 3,,7 6 1 8 3,,,,0.0,,星期一,,-,-,,,,"[{'awardEtc': '1', 'baseBetWinner': {'remark': '直选', 'awardNum': '34', 'awardMoney': '100000', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}]",7,6,1,8,3,34.0,100000.0,3,2,2,3,2,1,2,25.0,7.0,4.0,1.0,0.0,3.0,0,1,0,0,1,0,0,0
7076,2007-03-25,3 1 6 8 1,,3 1 6 8 1,,,,0.0,,星期日,,-,-,,,,"[{'awardEtc': '1', 'baseBetWinner': {'remark': '直选', 'awardNum': '32', 'awardMoney': '100000', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}]",3,1,6,8,1,32.0,100000.0,3,2,3,2,3,1,1,19.0,7.0,2.0,2.0,1.0,0.0,0,2,0,0,0,0,0,0
7075,2007-03-24,5 1 5 7 8,,5 1 5 7 8,,,,0.0,,星期六,,-,-,,,,"[{'awardEtc': '1', 'baseBetWinner': {'remark': '直选', 'awardNum': '32', 'awardMoney': '100000', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}]",5,1,5,7,8,32.0,100000.0,4,1,1,4,1,2,2,26.0,7.0,1.0,5.0,-1.0,2.0,1,1,0,0,0,0,0,0
7074,2007-03-23,9 0 6 4 5,,9 0 6 4 5,,,,0.0,,星期五,,-,-,,,,"[{'awardEtc': '1', 'baseBetWinner': {'remark': '直选', 'awardNum': '20', 'awardMoney': '100000', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}]",9,0,6,4,5,20.0,100000.0,2,3,2,3,1,3,1,24.0,9.0,3.0,3.0,-1.0,3.0,0,0,0,0,1,0,0,0
7073,2007-03-22,5 6 4 6 4,,5 6 4 6 4,,,,0.0,,星期四,,-,-,,,,"[{'awardEtc': '1', 'baseBetWinner': {'remark': '直选', 'awardNum': '44', 'awardMoney': '100000', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}]",5,6,4,6,4,44.0,100000.0,1,4,2,3,0,5,0,25.0,2.0,0.0,0.0,5.0,-2.0,0,0,0,0,1,0,0,0
7072,2007-03-21,0 1 0 0 1,,0 1 0 0 1,,,,0.0,,星期三,,-,-,,,,"[{'awardEtc': '1', 'baseBetWinner': {'remark': '直选', 'awardNum': '103', 'awardMoney': '100000', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}]",0,1,0,0,1,103.0,100000.0,2,3,5,0,5,0,0,2.0,1.0,0.0,0.0,5.0,-3.0,1,0,0,0,0,0,0,0
7071,2007-03-20,9 8 4 9 5,,9 8 4 9 5,,,,0.0,,星期二,,-,-,,,,"[{'awardEtc': '1', 'baseBetWinner': {'remark': '直选', 'awardNum': '60', 'awardMoney': '100000', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}]",9,8,4,9,5,60.0,100000.0,3,2,1,4,0,2,3,35.0,5.0,1.0,1.0,3.0,0.0,2,0,0,0,0,0,0,0
7070,2007-03-19,4 4 1 2 2,,4 4 1 2 2,,,,0.0,,星期一,,-,-,,,,"[{'awardEtc': '1', 'baseBetWinner': {'remark': '直选', 'awardNum': '25', 'awardMoney': '100000', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}]",4,4,1,2,2,25.0,100000.0,1,4,5,0,3,2,0,13.0,3.0,1.0,4.0,0.0,-1.0,1,1,0,0,0,0,0,0
7069,2007-03-18,5 3 1 7 3,,5 3 1 7 3,,,,0.0,,星期日,,-,-,,,,"[{'awardEtc': '1', 'baseBetWinner': {'remark': '直选', 'awardNum': '29', 'awardMoney': '100000', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}]",5,3,1,7,3,29.0,100000.0,5,0,3,2,3,1,1,19.0,6.0,2.0,3.0,0.0,-1.0,0,1,1,0,0,0,0,0
7068,2007-03-17,1 0 3 3 6,,1 0 3 3 6,,,,0.0,,星期六,,-,-,,,,"[{'awardEtc': '1', 'baseBetWinner': {'remark': '直选', 'awardNum': '26', 'awardMoney': '100000', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}]",1,0,3,3,6,26.0,100000.0,3,2,4,1,4,1,0,13.0,6.0,1.0,3.0,1.0,1.0,1,1,0,0,0,0,0,0
7067,2007-03-16,4 9 9 1 9,,4 9 9 1 9,,,,0.0,,星期五,,-,-,,,,"[{'awardEtc': '1', 'baseBetWinner': {'remark': '直选', 'awardNum': '58', 'awardMoney': '100000', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}]",4,9,9,1,9,58.0,100000.0,4,1,2,3,1,1,3,32.0,8.0,1.0,4.0,0.0,-1.0,0,0,0,0,0,0,0,0
7066,2007-03-15,6 8 3 8 9,,6 8 3 8 9,,,,0.0,,星期四,,-,-,,,,"[{'awardEtc': '1', 'baseBetWinner': {'remark': '直选', 'awardNum': '39', 'awardMoney': '100000', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}]",6,8,3,8,9,39.0,100000.0,2,3,1,4,1,1,3,34.0,6.0,3.0,2.0,0.0,1.0,1,1,0,0,0,0,0,0
7065,2007-03-14,2 6 8 6 3,,2 6 8 6 3,,,,0.0,,星期三,,-,-,,,,"[{'awardEtc': '1', 'baseBetWinner': {'remark': '直选', 'awardNum': '31', 'awardMoney': '100000', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}]",2,6,8,6,3,31.0,100000.0,1,4,2,3,2,2,1,25.0,6.0,2.0,1.0,2.0,2.0,1,1,0,0,0,0,0,0
7064,2007-03-13,3 3 0 1 8,,3 3 0 1 8,,,,0.0,,星期二,,-,-,,,,"[{'awardEtc': '1', 'baseBetWinner': {'remark': '直选', 'awardNum': '16', 'awardMoney': '100000', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}]",3,3,0,1,8,16.0,100000.0,3,2,4,1,4,0,1,15.0,8.0,1.0,0.0,4.0,2.0,1,1,0,0,0,0,0,0
7063,2007-03-12,3 6 5 3 5,,3 6 5 3 5,,,,0.0,,星期一,,-,-,,,,"[{'awardEtc': '1', 'baseBetWinner': {'remark': '直选', 'awardNum': '54', 'awardMoney': '100000', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}]",3,6,5,3,5,54.0,100000.0,4,1,2,3,2,3,0,22.0,3.0,2.0,5.0,-2.0,-1.0,1,1,0,0,0,0,0,0
7062,2007-03-11,3 2 7 6 0,,3 2 7 6 0,,,,0.0,,星期日,,-,-,,,,"[{'awardEtc': '1', 'baseBetWinner': {'remark': '直选', 'awardNum': '19', 'awardMoney': '100000', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}]",3,2,7,6,0,19.0,100000.0,2,3,3,2,3,1,1,18.0,7.0,2.0,3.0,0.0,3.0,2,1,0,0,0,0,0,0
7061,2007-03-10,7 8 7 2 4,,7 8 7 2 4,,,,0.0,,星期六,,-,-,,,,"[{'awardEtc': '1', 'baseBetWinner': {'remark': '直选', 'awardNum': '13', 'awardMoney': '100000', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}]",7,8,7,2,4,13.0,100000.0,2,3,2,3,1,1,3,28.0,6.0,2.0,5.0,-2.0,2.0,1,1,0,0,0,0,0,0
7060,2007-03-09,3 6 8 7 3,,3 6 8 7 3,,,,0.0,,星期五,,-,-,,,,"[{'awardEtc': '1', 'baseBetWinner': {'remark': '直选', 'awardNum': '79', 'awardMoney': '100000', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}]",3,6,8,7,3,79.0,100000.0,3,2,2,3,2,1,2,27.0,5.0,1.0,4.0,0.0,1.0,0,0,0,0,1,0,0,0
7059,2007-03-08,5 2 8 4 8,,5 2 8 4 8,,,,0.0,,星期四,,-,-,,,,"[{'awardEtc': '1', 'baseBetWinner': {'remark': '直选', 'awardNum': '83', 'awardMoney': '100000', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}]",5,2,8,4,8,83.0,100000.0,1,4,2,3,1,2,2,27.0,6.0,2.0,4.0,-1.0,1.0,1,1,0,0,0,0,0,0
7058,2007-03-07,8 8 7 3 5,,8 8 7 3 5,,,,0.0,,星期三,,-,-,,,,"[{'awardEtc': '1', 'baseBetWinner': {'remark': '直选', 'awardNum': '15', 'awardMoney': '100000', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}]",8,8,7,3,5,15.0,100000.0,3,2,1,4,1,1,3,31.0,5.0,1.0,3.0,1.0,1.0,1,0,1,0,0,0,0,0
7057,2007-03-06,9 5 5 9 2,,9 5 5 9 2,,,,0.0,,星期二,,-,-,,,,"[{'awardEtc': '1', 'baseBetWinner': {'remark': '直选', 'awardNum': '52', 'awardMoney': '100000', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}]",9,5,5,9,2,52.0,100000.0,4,1,1,4,1,2,2,30.0,7.0,1.0,5.0,-1.0,-1.0,0,0,0,0,0,0,0,0
7056,2007-03-05,2 7 8 6 3,,2 7 8 6 3,,,,0.0,,星期一,,-,-,,,,"[{'awardEtc': '1', 'baseBetWinner': {'remark': '直选', 'awardNum': '55', 'awardMoney': '100000', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}]",2,7,8,6,3,55.0,100000.0,2,3,2,3,2,1,2,26.0,6.0,2.0,4.0,-1.0,2.0,1,0,0,0,1,0,0,0
7055,2007-03-04,0 1 7 2 5,,0 1 7 2 5,,,,0.0,,星期日,,-,-,,,,"[{'awardEtc': '1', 'baseBetWinner': {'remark': '直选', 'awardNum': '13', 'awardMoney': '100000', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}]",0,1,7,2,5,13.0,100000.0,3,2,3,2,3,1,1,15.0,7.0,3.0,4.0,-2.0,3.0,0,1,0,0,1,0,0,0
7054,2007-03-03,8 4 7 5 1,,8 4 7 5 1,,,,0.0,,星期六,,-,-,,,,"[{'awardEtc': '1', 'baseBetWinner': {'remark': '直选', 'awardNum': '41', 'awardMoney': '100000', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}]",8,4,7,5,1,41.0,100000.0,3,2,2,3,1,2,2,25.0,7.0,2.0,3.0,0.0,2.0,2,1,0,0,0,0,0,0
7053,2007-03-02,8 0 2 8 5,,8 0 2 8 5,,,,0.0,,星期五,,-,-,,,,"[{'awardEtc': '1', 'baseBetWinner': {'remark': '直选', 'awardNum': '35', 'awardMoney': '100000', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}]",8,0,2,8,5,35.0,100000.0,1,4,2,3,2,1,2,23.0,8.0,1.0,3.0,1.0,1.0,0,1,0,0,0,0,0,0
7052,2007-03-01,7 3 3 2 9,,7 3 3 2 9,,,,0.0,,星期四,,-,-,,,,"[{'awardEtc': '1', 'baseBetWinner': {'remark': '直选', 'awardNum': '20', 'awardMoney': '100000', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}]",7,3,3,2,9,20.0,100000.0,4,1,3,2,3,0,2,24.0,7.0,2.0,3.0,0.0,2.0,1,1,0,0,0,0,0,0
7051,2007-02-28,2 6 5 0 9,,2 6 5 0 9,,,,0.0,,星期三,,-,-,,,,"[{'awardEtc': '1', 'baseBetWinner': {'remark': '直选', 'awardNum': '7', 'awardMoney': '100000', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}]",2,6,5,0,9,7.0,100000.0,2,3,2,3,2,2,1,22.0,9.0,2.0,3.0,0.0,4.0,1,1,0,0,0,0,0,0
7050,2007-02-27,1 6 3 4 2,,1 6 3 4 2,,,,0.0,,星期二,,-,-,,,,"[{'awardEtc': '1', 'baseBetWinner': {'remark': '直选', 'awardNum': '10', 'awardMoney': '100000', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}]",1,6,3,4,2,10.0,100000.0,2,3,4,1,3,2,0,16.0,5.0,2.0,4.0,-1.0,1.0,0,1,0,1,0,0,0,0
7049,2007-02-26,7 6 0 3 9,,7 6 0 3 9,,,,0.0,,星期一,,-,-,,,,"[{'awardEtc': '1', 'baseBetWinner': {'remark': '直选', 'awardNum': '26', 'awardMoney': '100000', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}]",7,6,0,3,9,26.0,100000.0,3,2,2,3,2,1,2,25.0,9.0,2.0,2.0,1.0,3.0,1,1,1,0,0,0,0,0
7048,2007-02-25,5 7 2 4 0,,5 7 2 4 0,,,,0.0,,星期日,,-,-,,,,"[{'awardEtc': '1', 'baseBetWinner': {'remark': '直选', 'awardNum': '40', 'awardMoney': '100000', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}]",5,7,2,4,0,40.0,100000.0,2,3,3,2,2,2,1,18.0,7.0,2.0,3.0,0.0,2.0,1,1,1,0,0,0,0,0
7047,2007-02-16,3 7 7 5 8,,3 7 7 5 8,,,,0.0,,星期五,,-,-,,,,"[{'awardEtc': '1', 'baseBetWinner': {'remark': '直选', 'awardNum': '41', 'awardMoney': '100000', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}]",3,7,7,5,8,41.0,100000.0,4,1,1,4,1,1,3,30.0,5.0,2.0,5.0,-2.0,1.0,1,0,1,0,0,0,0,0
7046,2007-02-15,5 6 4 7 0,,5 6 4 7 0,,,,0.0,,星期四,,-,-,,,,"[{'awardEtc': '1', 'baseBetWinner': {'remark': '直选', 'awardNum': '214', 'awardMoney': '100000', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}]",5,6,4,7,0,214.0,100000.0,2,3,2,3,1,3,1,22.0,7.0,2.0,2.0,1.0,3.0,0,0,0,1,0,0,0,0
7045,2007-02-14,0 0 0 2 6,,0 0 0 2 6,,,,0.0,,星期三,,-,-,,,,"[{'awardEtc': '1', 'baseBetWinner': {'remark': '直选', 'awardNum': '28', 'awardMoney': '100000', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}]",0,0,0,2,6,28.0,100000.0,0,5,4,1,4,1,0,8.0,6.0,0.0,1.0,4.0,-1.0,0,1,0,0,0,0,0,0
7044,2007-02-13,9 8 8 5 9,,9 8 8 5 9,,,,0.0,,星期二,,-,-,,,,"[{'awardEtc': '1', 'baseBetWinner': {'remark': '直选', 'awardNum': '17', 'awardMoney': '100000', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}]",9,8,8,5,9,17.0,100000.0,3,2,0,5,0,1,4,39.0,4.0,2.0,3.0,0.0,-1.0,1,0,0,0,0,0,0,0
7043,2007-02-12,9 4 7 1 5,,9 4 7 1 5,,,,0.0,,星期一,,-,-,,,,"[{'awardEtc': '1', 'baseBetWinner': {'remark': '直选', 'awardNum': '31', 'awardMoney': '100000', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}]",9,4,7,1,5,31.0,100000.0,4,1,2,3,1,2,2,26.0,8.0,3.0,1.0,1.0,3.0,1,0,1,0,0,0,0,0
